Data,M_Time,ID,Point,Station,Operator,Voltage,I.Time,AR_T%(¡æ),AR_T%(//),LCM_X%,LCM_Y%,LCM_Z%,RX,RY,RZ,GX,GY,GZ,BX,BY,BZ,WX,WY,WZ,CG%,R_x,R_y,G_x,G_y,B_x,B_y,W_x,W_y,RX_max,GY_max,BZ_max,V_RX_max,V_GY_max,V_BZ_max,WX',WY',WZ',W_x',W_x',LCM_X%max,LCM_Y%max,LCM_Z%max,£p_(Ymax),£p_(Ymax),£p_(Zmax),£p_tol_X,£p_tol_Y,£p_tol_Z,T0/Tmax_X,T0/Tmax_Y,T0/Tmax_Z,Vcri_X,Vcri_Y,Vcri_Z,d£p_X,d£p_Y,d£p_Z,
2020/10/21,10:42:56,T19BR001NH2B,1,AOI-03,11067785,0.00,8,0.000296,0.566700,0.000433,0.000521,0.000192,0.1122,0.0648,0.0027,0.1816,0.2969,0.0157,0.0413,0.0201,0.2037,0.3351,0.3817,0.2220,58.7572,0.6247,0.3606,0.3675,0.6008,0.1557,0.0757,0.3569,0.4066,234.8949,454.8471,913.8926,14.4000,13.6000,12.8000,172.9222,68.0614,913.9110,0.1497,0.0589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2020/10/21,10:42:57,T19BR001NH2B,1,AOI-03,11067785,0.40,8,0.000475,0.566700,0.000741,0.000836,0.000449,0.2256,0.1253,0.0064,0.2667,0.4709,0.0301,0.0960,0.0385,0.4755,0.5883,0.6347,0.5119,65.1744,0.6314,0.3507,0.3474,0.6134,0.1574,0.0631,0.3391,0.3658,234.8949,454.8471,913.8926,14.4000,13.6000,12.8000,173.1206,68.2958,913.9291,0.1498,0.0591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2020/10/21,10:42:58,T19BR001NH2B,1,AOI-03,11067785,0.80,8,0.000614,0.566700,0.000898,0.001083,0.000504,0.2528,0.1434,0.0068,0.3390,0.6246,0.0395,0.1081,0.0571,0.5340,0.6999,0.8250,0.5803,64.9498,0.6273,0.3557,0.3379,0.6227,0.1546,0.0817,0.3325,0.3919,234.8949,454.8471,913.8926,14.4000,13.6000,12.8000,173.2201,68.4676,913.9390,0.1499,0.0592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2020/10/21,10:42:59,T19BR001NH2B,1,AOI-03,11067785,1.20,8,0.000504,0.566700,0.000774,0.000889,0.000500,0.1776,0.1064,0.0071,0.3048,0.5081,0.0323,0.1067,0.0401,0.5339,0.5891,0.6546,0.5733,57.9740,0.6102,0.3655,0.3606,0.6012,0.1567,0.0589,0.3242,0.3603,234.8949,454.8471,913.8926,14.4000,13.6000,12.8000,173.1107,68.3142,913.9320,0.1498,0.0591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2020/10/21,10:43:00,T19BR001NH2B,1,AOI-03,11067785,1.60,8,0.001154,0.566700,0.001897,0.002034,0.001529,0.5471,0.3050,0.0213,0.6280,1.1435,0.0886,0.3216,0.1135,1.6306,1.4967,1.5621,1.7406,66.3621,0.6264,0.3492,0.3376,0.6147,0.1557,0.0550,0.3119,0.3255,234.8949,454.8471,913.8926,14.4000,13.6000,12.8000,173.8034,69.1482,914.0026,0.1502,0.0598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2020/10/21,10:43:01,T19BR001NH2B,1,AOI-03,11067785,2.00,8,0.002644,0.566700,0.004504,0.004667,0.004399,1.2648,0.6839,0.0593,1.3813,2.6133,0.2712,0.9108,0.3226,4.7306,3.5569,3.6199,5.0611,68.7400,0.6299,0.3406,0.3238,0.6126,0.1527,0.0541,0.2906,0.2958,234.8949,454.8471,913.8926,14.4000,13.6000,12.8000,175.2745,70.9969,914.2231,0.1510,0.0612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2020/10/21,10:43:02,T19BR001NH2B,1,AOI-03,11067785,2.40,8,0.005088,0.566700,0.008572,0.008988,0.008640,2.3822,1.2822,0.1160,2.6160,5.0712,0.6037,1.7758,0.6699,9.2739,6.7739,7.0233,9.9935,69.2622,0.6301,0.3392,0.3155,0.6117,0.1515,0.0572,0.2847,0.2952,234.8949,454.8471,913.8926,14.4000,13.6000,12.8000,177.6265,74.0530,914.6123,0.1523,0.0635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2020/10/21,10:43:03,T19BR001NH2B,1,AOI-03,11067785,2.80,8,0.010203,0.566700,0.017724,0.018026,0.018764,5.0623,2.6815,0.2553,5.1654,10.0182,1.4169,3.8089,1.4320,20.0476,14.0366,14.1317,21.7198,69.2150,0.6329,0.3352,0.3112,0.6035,0.1506,0.0566,0.2814,0.2833,234.8949,454.8471,913.8926,14.4000,13.6000,12.8000,182.8560,80.3994,915.5649,0.1551,0.0682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2020/10/21,10:43:04,T19BR001NH2B,1,AOI-03,11067785,3.20,8,0.019678,0.566700,0.034224,0.034769,0.036665,9.7454,5.1510,0.5015,9.9482,19.3069,2.8808,7.4059,2.8189,39.1044,27.0995,27.2768,42.4867,68.9737,0.6329,0.3345,0.3096,0.6008,0.1501,0.0571,0.2798,0.2816,234.8949,454.8471,913.8926,14.4000,13.6000,12.8000,192.3219,92.1576,917.2749,0.1600,0.0767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2020/10/21,10:43:05,T19BR001NH2B,1,AOI-03,11067785,3.60,8,0.034976,0.566700,0.060995,0.061815,0.066633,17.2838,9.1234,0.9127,17.5881,34.3320,5.3447,13.4272,5.1357,71.0428,48.2990,48.5912,77.3002,68.9852,0.6326,0.3339,0.3071,0.5995,0.1498,0.0573,0.2773,0.2790,234.8949,454.8471,913.8926,14.4000,13.6000,12.8000,207.5002,111.1551,920.1501,0.1675,0.0897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
